Product_Id,Product_Name,Category,Sub_Category,Brand,Price,Stock_Quantity
986,Product 986,Electronics,Laptops,Brand 53,52.92,778
987,Product 987,Electronics,Accessories,Brand 92,163.17,305
988,Product 988,Sports,Outdoor,Brand 88,226.67,857
989,Product 989,Sports,Outdoor,Brand 93,46.61,807
990,Product 990,Home,Kitchen,Brand 54,64.85,194
991,Product 991,Home,Furniture,Brand 3,223.08,559
992,Product 992,Beauty,Haircare,Brand 64,494.03,278
993,Product 993,Beauty,Haircare,Brand 71,198.76,754
994,Product 994,Electronics,Laptops,Brand 65,445.56,293
995,Product 995,Electronics,Accessories,Brand 17,250.68,197
996,Product 996,Sports,Outdoor,Brand 71,374.62,615
997,Product 997,Electronics,Accessories,Brand 27,416.68,632
998,Product 998,Beauty,Haircare,Brand 94,33.55,786
999,Product 999,Clothing,Men,Brand 77,112.43,99
1000,Product 1000,Clothing,Men,Brand 75,266.04,879
1001,Product 1001,Beauty,Makeup,Brand 10,447.20,853
1002,Product 1002,Clothing,Men,Brand 60,455.66,755
1003,Product 1003,Electronics,Mobiles,Brand 85,372.63,512
1004,Product 1004,Sports,Outdoor,Brand 20,87.50,156
1005,Product 1005,Beauty,Haircare,Brand 17,459.40,800
1006,Product 1006,Clothing,Women,Brand 29,121.45,894
1007,Product 1007,Electronics,Laptops,Brand 100,201.34,87
1008,Product 1008,Sports,Equipment,Brand 59,150.31,390
1009,Product 1009,Home,Furniture,Brand 92,489.15,18
1010,Product 1010,Clothing,Women,Brand 46,101.00,972
1011,Product 1011,Sports,Outdoor,Brand 87,148.95,690
1012,Product 1012,Sports,Outdoor,Brand 95,302.09,92
1013,Product 1013,Sports,Equipment,Brand 20,248.09,789
1014,Product 1014,Sports,Outdoor,Brand 88,92.80,446
1015,Product 1015,Home,Furniture,Brand 22,328.11,457
1016,Product 1016,Home,Decor,Brand 28,367.20,213
1017,Product 1017,Sports,Equipment,Brand 14,424.36,402
1018,Product 1018,Beauty,Makeup,Brand 22,110.72,256
1019,Product 1019,Clothing,Kids,Brand 74,495.16,973
1020,Product 1020,Home,Decor,Brand 28,128.68,862
1021,Product 1021,Home,Decor,Brand 22,464.72,800
1022,Product 1022,Sports,Fitness,Brand 67,78.77,353
1023,Product 1023,Clothing,Women,Brand 84,488.59,107
1024,Product 1024,Clothing,Men,Brand 66,257.39,353
1025,Product 1025,Home,Furniture,Brand 7,52.69,744
1026,Product 1026,Beauty,Skincare,Brand 70,437.52,69
1027,Product 1027,Home,Decor,Brand 67,205.14,855
1028,Product 1028,Clothing,Kids,Brand 19,392.54,525
1029,Product 1029,Sports,Fitness,Brand 26,81.65,91
1030,Product 1030,Home,Kitchen,Brand 21,200.64,101
1031,Product 1031,Sports,Outdoor,Brand 86,340.65,467
1032,Product 1032,Sports,Fitness,Brand 96,411.53,684
1033,Product 1033,Clothing,Kids,Brand 83,444.29,330
1034,Product 1034,Beauty,Skincare,Brand 64,315.31,570
1035,Product 1035,Electronics,Mobiles,Brand 21,14.59,238
1036,Product 1036,Electronics,Laptops,Brand 95,460.63,214
1037,Product 1037,Electronics,Laptops,Brand 10,310.02,265
1038,Product 1038,Sports,Equipment,Brand 31,394.93,941
1039,Product 1039,Beauty,Haircare,Brand 97,248.03,510
1040,Product 1040,Beauty,Haircare,Brand 46,215.59,834
1041,Product 1041,Clothing,Women,Brand 87,171.13,584
1042,Product 1042,Home,Furniture,Brand 56,221.59,872
1043,Product 1043,Sports,Fitness,Brand 7,367.89,370
1044,Product 1044,Home,Kitchen,Brand 56,269.98,601
1045,Product 1045,Sports,Outdoor,Brand 73,281.08,465
1046,Product 1046,Home,Kitchen,Brand 85,237.71,859
1047,Product 1047,Home,Furniture,Brand 67,180.68,879
1048,Product 1048,Electronics,Laptops,Brand 93,391.78,960
1049,Product 1049,Home,Kitchen,Brand 14,183.84,282
1050,Product 1050,Beauty,Makeup,Brand 45,489.99,375
1051,Product 1051,Sports,Fitness,Brand 48,181.14,582
1052,Product 1052,Sports,Fitness,Brand 8,220.19,872
1053,Product 1053,Clothing,Women,Brand 9,359.64,424
1054,Product 1054,Sports,Equipment,Brand 70,420.43,459
1055,Product 1055,Beauty,Skincare,Brand 27,498.10,490
1056,Product 1056,Electronics,Laptops,Brand 5,261.32,725
1057,Product 1057,Clothing,Women,Brand 20,359.91,823
1058,Product 1058,Home,Furniture,Brand 73,87.83,537
1059,Product 1059,Sports,Fitness,Brand 39,473.04,671
1060,Product 1060,Clothing,Men,Brand 36,100.85,212
1061,Product 1061,Home,Decor,Brand 65,489.91,999
1062,Product 1062,Home,Decor,Brand 99,233.26,55
1063,Product 1063,Clothing,Women,Brand 83,184.40,984
1064,Product 1064,Clothing,Kids,Brand 59,312.00,93
1065,Product 1065,Sports,Equipment,Brand 18,111.55,264
1066,Product 1066,Sports,Fitness,Brand 42,414.15,63
1067,Product 1067,Clothing,Men,Brand 76,122.76,848
1068,Product 1068,Sports,Equipment,Brand 52,433.28,917
1069,Product 1069,Electronics,Mobiles,Brand 63,5.83,924
1070,Product 1070,Clothing,Women,Brand 54,48.40,141
1071,Product 1071,Electronics,Mobiles,Brand 78,324.80,400
1072,Product 1072,Home,Furniture,Brand 42,66.75,891
1073,Product 1073,Electronics,Laptops,Brand 27,468.69,123
1074,Product 1074,Electronics,Laptops,Brand 26,34.53,928
1075,Product 1075,Sports,Outdoor,Brand 6,31.12,817
1076,Product 1076,Electronics,Mobiles,Brand 20,232.42,778
1077,Product 1077,Sports,Outdoor,Brand 24,207.02,697
1078,Product 1078,Sports,Fitness,Brand 39,365.43,949
1079,Product 1079,Electronics,Mobiles,Brand 83,345.50,584
1080,Product 1080,Clothing,Kids,Brand 86,9.99,939
1081,Product 1081,Clothing,Women,Brand 5,246.21,171
1082,Product 1082,Clothing,Kids,Brand 69,79.63,159
1083,Product 1083,Beauty,Haircare,Brand 88,37.30,20
1084,Product 1084,Sports,Outdoor,Brand 47,213.83,860
1085,Product 1085,Clothing,Women,Brand 7,482.16,805
1086,Product 1086,Sports,Equipment,Brand 18,184.71,537
1087,Product 1087,Sports,Equipment,Brand 87,456.29,539
1088,Product 1088,Clothing,Men,Brand 89,405.84,993
1089,Product 1089,Sports,Outdoor,Brand 36,73.35,419
1090,Product 1090,Home,Kitchen,Brand 57,202.99,43
1091,Product 1091,Home,Kitchen,Brand 91,172.47,355
1092,Product 1092,Sports,Equipment,Brand 45,258.36,390
1093,Product 1093,Home,Kitchen,Brand 5,468.67,341
1094,Product 1094,Sports,Fitness,Brand 29,253.87,939
1095,Product 1095,Clothing,Women,Brand 86,215.30,567
1096,Product 1096,Clothing,Women,Brand 99,131.20,938
1097,Product 1097,Home,Decor,Brand 46,487.10,423
1098,Product 1098,Sports,Equipment,Brand 44,356.05,943
1099,Product 1099,Sports,Equipment,Brand 25,39.47,183
1100,Product 1100,Beauty,Haircare,Brand 98,409.91,808
1101,Product 1101,Clothing,Kids,Brand 42,284.67,789
1102,Product 1102,Electronics,Mobiles,Brand 49,308.28,558
1103,Product 1103,Electronics,Accessories,Brand 68,174.55,472
1104,Product 1104,Electronics,Accessories,Brand 83,231.92,277
1105,Product 1105,Sports,Fitness,Brand 9,312.23,799
1106,Product 1106,Beauty,Skincare,Brand 4,83.19,93
1107,Product 1107,Clothing,Kids,Brand 42,499.00,874
1108,Product 1108,Electronics,Accessories,Brand 72,359.55,515
1109,Product 1109,Sports,Equipment,Brand 24,187.60,578
1110,Product 1110,Home,Furniture,Brand 45,429.47,630
1111,Product 1111,Electronics,Laptops,Brand 81,166.15,149
1112,Product 1112,Home,Decor,Brand 71,310.96,581
1113,Product 1113,Beauty,Skincare,Brand 34,294.99,371
1114,Product 1114,Clothing,Men,Brand 92,494.23,584
1115,Product 1115,Clothing,Men,Brand 95,481.55,800
1116,Product 1116,Clothing,Kids,Brand 67,95.40,375
1117,Product 1117,Home,Decor,Brand 62,402.41,834
1118,Product 1118,Electronics,Laptops,Brand 51,276.14,925
1119,Product 1119,Clothing,Kids,Brand 30,401.40,744
1120,Product 1120,Beauty,Skincare,Brand 28,91.95,977
1121,Product 1121,Electronics,Mobiles,Brand 43,164.69,614
1122,Product 1122,Electronics,Accessories,Brand 100,303.67,264
1123,Product 1123,Electronics,Mobiles,Brand 75,437.55,185
1124,Product 1124,Sports,Equipment,Brand 24,492.59,169
1125,Product 1125,Clothing,Women,Brand 15,415.29,239
1126,Product 1126,Electronics,Accessories,Brand 26,411.13,775
1127,Product 1127,Clothing,Men,Brand 5,188.77,442
1128,Product 1128,Electronics,Accessories,Brand 88,17.10,725
1129,Product 1129,Home,Decor,Brand 41,162.31,747
1130,Product 1130,Sports,Equipment,Brand 71,133.71,89
1131,Product 1131,Home,Kitchen,Brand 24,460.33,832
1132,Product 1132,Beauty,Haircare,Brand 4,468.48,299
1133,Product 1133,Electronics,Mobiles,Brand 54,341.10,810
1134,Product 1134,Electronics,Laptops,Brand 10,214.56,842
1135,Product 1135,Beauty,Makeup,Brand 78,483.67,681
1136,Product 1136,Home,Decor,Brand 70,353.81,639
1137,Product 1137,Sports,Fitness,Brand 26,102.21,173
1138,Product 1138,Sports,Fitness,Brand 10,457.59,859
1139,Product 1139,Home,Kitchen,Brand 10,437.09,28
1140,Product 1140,Clothing,Men,Brand 78,251.02,26
1141,Product 1141,Beauty,Makeup,Brand 99,127.90,351
1142,Product 1142,Sports,Equipment,Brand 33,122.28,612
1143,Product 1143,Sports,Equipment,Brand 47,35.57,630
1144,Product 1144,Beauty,Skincare,Brand 59,450.18,592
1145,Product 1145,Sports,Outdoor,Brand 62,54.70,977
1146,Product 1146,Electronics,Mobiles,Brand 100,274.64,94
1147,Product 1147,Beauty,Skincare,Brand 38,497.57,640
1148,Product 1148,Sports,Outdoor,Brand 12,296.16,578
1149,Product 1149,Beauty,Makeup,Brand 45,345.32,608
1150,Product 1150,Clothing,Kids,Brand 26,455.87,662
1151,Product 1151,Home,Furniture,Brand 98,165.59,291
1152,Product 1152,Sports,Outdoor,Brand 93,165.88,712
1153,Product 1153,Electronics,Accessories,Brand 69,312.37,476
1154,Product 1154,Beauty,Makeup,Brand 27,7.08,243
1155,Product 1155,Beauty,Makeup,Brand 84,311.50,161
1156,Product 1156,Electronics,Laptops,Brand 4,12.27,647
1157,Product 1157,Electronics,Accessories,Brand 83,15.45,493
1158,Product 1158,Clothing,Men,Brand 68,176.62,96
1159,Product 1159,Clothing,Kids,Brand 14,187.66,842
1160,Product 1160,Home,Furniture,Brand 17,394.76,444
1161,Product 1161,Electronics,Mobiles,Brand 29,384.70,167
1162,Product 1162,Home,Decor,Brand 62,320.03,773
1163,Product 1163,Sports,Outdoor,Brand 88,66.72,106
1164,Product 1164,Electronics,Laptops,Brand 72,491.35,616
1165,Product 1165,Beauty,Makeup,Brand 93,139.89,832
1166,Product 1166,Electronics,Mobiles,Brand 93,432.32,343
1167,Product 1167,Sports,Outdoor,Brand 16,454.84,112
1168,Product 1168,Home,Decor,Brand 3,111.95,74
1169,Product 1169,Electronics,Laptops,Brand 69,197.79,326
1170,Product 1170,Home,Kitchen,Brand 29,334.56,763
1171,Product 1171,Clothing,Kids,Brand 38,201.19,464
1172,Product 1172,Beauty,Makeup,Brand 79,308.59,837
1173,Product 1173,Electronics,Accessories,Brand 49,78.99,154
1174,Product 1174,Sports,Fitness,Brand 82,420.50,391
1175,Product 1175,Home,Kitchen,Brand 83,111.23,829
1176,Product 1176,Home,Decor,Brand 69,100.29,692
1177,Product 1177,Clothing,Kids,Brand 9,378.57,461
1178,Product 1178,Beauty,Makeup,Brand 60,401.28,239
1179,Product 1179,Home,Kitchen,Brand 69,260.03,860
1180,Product 1180,Clothing,Men,Brand 94,177.41,306
1181,Product 1181,Beauty,Skincare,Brand 96,13.45,749
1182,Product 1182,Beauty,Skincare,Brand 5,365.18,122
1183,Product 1183,Electronics,Accessories,Brand 99,289.62,277
1184,Product 1184,Sports,Equipment,Brand 25,495.43,127
1185,Product 1185,Electronics,Laptops,Brand 61,260.73,124
1186,Product 1186,Home,Kitchen,Brand 28,148.43,386
1187,Product 1187,Clothing,Women,Brand 81,361.09,749
1188,Product 1188,Sports,Equipment,Brand 19,67.29,998
1189,Product 1189,Clothing,Women,Brand 46,235.24,907
1190,Product 1190,Home,Furniture,Brand 27,458.32,655
1191,Product 1191,Sports,Equipment,Brand 78,242.98,633
1192,Product 1192,Sports,Fitness,Brand 10,339.41,886
1193,Product 1193,Sports,Equipment,Brand 46,258.71,106
1194,Product 1194,Sports,Equipment,Brand 43,45.33,583
1195,Product 1195,Electronics,Laptops,Brand 6,61.41,728
1196,Product 1196,Home,Kitchen,Brand 37,458.76,78
1197,Product 1197,Home,Decor,Brand 63,255.99,733
1198,Product 1198,Beauty,Haircare,Brand 52,188.43,319
1199,Product 1199,Beauty,Skincare,Brand 72,105.11,470
1200,Product 1200,Electronics,Mobiles,Brand 41,271.83,526
1201,Product 1201,Electronics,Laptops,Brand 62,196.75,90
1202,Product 1202,Clothing,Women,Brand 96,348.95,813
1203,Product 1203,Sports,Outdoor,Brand 56,453.17,152
1204,Product 1204,Electronics,Laptops,Brand 33,409.67,755
1205,Product 1205,Beauty,Skincare,Brand 78,338.55,540
1206,Product 1206,Beauty,Haircare,Brand 54,134.69,626
1207,Product 1207,Beauty,Haircare,Brand 66,16.61,55
1208,Product 1208,Clothing,Men,Brand 56,440.07,682
1209,Product 1209,Electronics,Laptops,Brand 35,11.78,213
1210,Product 1210,Electronics,Laptops,Brand 63,100.54,416
1211,Product 1211,Clothing,Women,Brand 39,391.52,908
1212,Product 1212,Home,Kitchen,Brand 55,111.43,865
1213,Product 1213,Clothing,Men,Brand 1,186.77,872
1214,Product 1214,Beauty,Makeup,Brand 96,44.25,850
1215,Product 1215,Electronics,Accessories,Brand 37,217.29,49
1216,Product 1216,Home,Kitchen,Brand 24,88.07,623
1217,Product 1217,Home,Decor,Brand 77,448.95,279
1218,Product 1218,Electronics,Laptops,Brand 98,247.15,962
1219,Product 1219,Electronics,Mobiles,Brand 82,221.16,378
1220,Product 1220,Sports,Outdoor,Brand 96,273.31,996
1221,Product 1221,Clothing,Kids,Brand 52,267.61,257
1222,Product 1222,Beauty,Skincare,Brand 13,376.44,76
1223,Product 1223,Home,Furniture,Brand 7,494.78,777
1224,Product 1224,Sports,Fitness,Brand 87,487.85,392
1225,Product 1225,Beauty,Makeup,Brand 33,184.98,328
1226,Product 1226,Beauty,Haircare,Brand 22,308.06,231
1227,Product 1227,Electronics,Laptops,Brand 33,227.07,110
1228,Product 1228,Clothing,Men,Brand 15,37.35,708
1229,Product 1229,Clothing,Women,Brand 42,378.17,621
1230,Product 1230,Home,Decor,Brand 15,356.88,11
1231,Product 1231,Beauty,Skincare,Brand 77,448.63,598
1232,Product 1232,Sports,Equipment,Brand 75,197.95,68
1233,Product 1233,Home,Furniture,Brand 98,360.28,61
1234,Product 1234,Home,Kitchen,Brand 81,450.35,599
1235,Product 1235,Clothing,Men,Brand 7,432.79,3
1236,Product 1236,Beauty,Makeup,Brand 77,285.65,760
1237,Product 1237,Home,Decor,Brand 50,391.88,76
1238,Product 1238,Clothing,Kids,Brand 87,52.60,71
1239,Product 1239,Clothing,Women,Brand 90,202.69,954
1240,Product 1240,Sports,Equipment,Brand 17,158.07,593
1241,Product 1241,Beauty,Skincare,Brand 19,62.41,42
1242,Product 1242,Electronics,Accessories,Brand 62,112.94,518
1243,Product 1243,Clothing,Women,Brand 92,475.09,925
1244,Product 1244,Home,Furniture,Brand 57,12.79,41
1245,Product 1245,Electronics,Accessories,Brand 26,355.68,13
1246,Product 1246,Home,Furniture,Brand 23,348.37,741
1247,Product 1247,Beauty,Skincare,Brand 80,226.24,693
1248,Product 1248,Clothing,Women,Brand 69,412.58,585
1249,Product 1249,Clothing,Women,Brand 91,137.30,388
1250,Product 1250,Sports,Equipment,Brand 59,202.03,809
1251,Product 1251,Electronics,Accessories,Brand 94,24.09,205
1252,Product 1252,Clothing,Women,Brand 48,203.97,13
1253,Product 1253,Clothing,Women,Brand 20,5.39,925
1254,Product 1254,Electronics,Mobiles,Brand 78,407.43,921
1255,Product 1255,Clothing,Kids,Brand 99,315.57,778
1256,Product 1256,Home,Kitchen,Brand 50,424.89,905
1257,Product 1257,Home,Furniture,Brand 29,219.11,368
1258,Product 1258,Clothing,Women,Brand 75,367.55,483
1259,Product 1259,Clothing,Women,Brand 21,187.15,51
1260,Product 1260,Sports,Fitness,Brand 64,209.38,130
1261,Product 1261,Electronics,Laptops,Brand 30,227.91,456
1262,Product 1262,Beauty,Makeup,Brand 46,158.00,960
1263,Product 1263,Home,Decor,Brand 59,80.04,910
1264,Product 1264,Clothing,Kids,Brand 89,152.61,831
1265,Product 1265,Home,Decor,Brand 85,478.14,452
1266,Product 1266,Sports,Fitness,Brand 49,146.62,466
1267,Product 1267,Clothing,Kids,Brand 49,447.03,232
1268,Product 1268,Home,Decor,Brand 64,420.49,222
1269,Product 1269,Home,Furniture,Brand 76,421.46,670
1270,Product 1270,Electronics,Laptops,Brand 89,233.20,596
1271,Product 1271,Electronics,Laptops,Brand 74,271.87,701
1272,Product 1272,Home,Furniture,Brand 66,231.06,591
1273,Product 1273,Beauty,Haircare,Brand 26,124.21,611
1274,Product 1274,Home,Decor,Brand 75,92.84,130
1275,Product 1275,Electronics,Accessories,Brand 60,298.30,621
1276,Product 1276,Home,Kitchen,Brand 32,323.19,238
1277,Product 1277,Clothing,Men,Brand 55,473.84,10
1278,Product 1278,Beauty,Skincare,Brand 3,477.77,379
1279,Product 1279,Home,Kitchen,Brand 55,340.41,306
1280,Product 1280,Clothing,Men,Brand 5,138.73,889
1281,Product 1281,Electronics,Mobiles,Brand 96,256.18,732
1282,Product 1282,Clothing,Men,Brand 82,442.09,533
1283,Product 1283,Beauty,Makeup,Brand 79,232.86,295
1284,Product 1284,Home,Kitchen,Brand 55,477.78,788
1285,Product 1285,Sports,Fitness,Brand 9,267.18,814
1286,Product 1286,Home,Furniture,Brand 5,93.89,438
1287,Product 1287,Beauty,Haircare,Brand 80,81.81,524
1288,Product 1288,Electronics,Laptops,Brand 8,50.58,143
1289,Product 1289,Home,Kitchen,Brand 4,45.51,5
1290,Product 1290,Beauty,Haircare,Brand 23,152.55,244
1291,Product 1291,Electronics,Laptops,Brand 67,304.17,169
1292,Product 1292,Clothing,Men,Brand 76,395.17,177
1293,Product 1293,Sports,Fitness,Brand 30,176.43,992
1294,Product 1294,Electronics,Mobiles,Brand 47,163.38,541
1295,Product 1295,Electronics,Laptops,Brand 53,72.88,775
1296,Product 1296,Beauty,Skincare,Brand 47,68.82,735
1297,Product 1297,Sports,Fitness,Brand 64,40.40,990
1298,Product 1298,Beauty,Makeup,Brand 50,264.43,830
1299,Product 1299,Home,Decor,Brand 64,152.32,198
1300,Product 1300,Clothing,Men,Brand 43,471.00,447
1301,Product 1301,Clothing,Women,Brand 75,59.41,812
1302,Product 1302,Clothing,Men,Brand 47,225.21,163
1303,Product 1303,Electronics,Laptops,Brand 68,385.95,117
1304,Product 1304,Electronics,Laptops,Brand 16,479.66,468
1305,Product 1305,Beauty,Haircare,Brand 82,336.41,444
1306,Product 1306,Electronics,Laptops,Brand 76,132.11,618
1307,Product 1307,Beauty,Skincare,Brand 98,242.83,613
1308,Product 1308,Electronics,Laptops,Brand 36,24.81,289
1309,Product 1309,Sports,Outdoor,Brand 73,293.23,403
1310,Product 1310,Beauty,Haircare,Brand 84,445.57,390
1311,Product 1311,Clothing,Women,Brand 95,177.70,501
1312,Product 1312,Beauty,Skincare,Brand 100,447.06,871
1313,Product 1313,Electronics,Laptops,Brand 25,142.64,519
1314,Product 1314,Electronics,Laptops,Brand 24,214.32,511
1315,Product 1315,Clothing,Women,Brand 83,145.73,793
1316,Product 1316,Clothing,Men,Brand 63,276.79,918
1317,Product 1317,Clothing,Women,Brand 46,301.27,86
1318,Product 1318,Clothing,Men,Brand 92,195.45,21
1319,Product 1319,Sports,Fitness,Brand 74,188.92,441
1320,Product 1320,Clothing,Women,Brand 23,139.49,60
1321,Product 1321,Beauty,Haircare,Brand 20,108.24,281
1322,Product 1322,Sports,Equipment,Brand 98,317.91,44
1323,Product 1323,Electronics,Mobiles,Brand 44,230.29,340
1324,Product 1324,Clothing,Kids,Brand 89,386.39,525
1325,Product 1325,Clothing,Men,Brand 37,67.37,897
1326,Product 1326,Beauty,Makeup,Brand 38,43.37,731
1327,Product 1327,Sports,Equipment,Brand 88,178.97,774
1328,Product 1328,Home,Kitchen,Brand 60,474.25,463
1329,Product 1329,Clothing,Men,Brand 99,277.48,363
1330,Product 1330,Beauty,Makeup,Brand 84,444.18,709
1331,Product 1331,Electronics,Laptops,Brand 38,148.72,265
1332,Product 1332,Beauty,Haircare,Brand 86,85.66,813
1333,Product 1333,Clothing,Men,Brand 36,349.16,513
1334,Product 1334,Electronics,Accessories,Brand 78,475.69,173
1335,Product 1335,Beauty,Skincare,Brand 32,32.96,807
1336,Product 1336,Electronics,Accessories,Brand 61,6.11,491
1337,Product 1337,Beauty,Skincare,Brand 52,274.84,94
1338,Product 1338,Sports,Fitness,Brand 89,479.49,917
1339,Product 1339,Sports,Outdoor,Brand 98,221.21,309
1340,Product 1340,Beauty,Haircare,Brand 38,461.48,385
1341,Product 1341,Electronics,Accessories,Brand 30,156.29,524
1342,Product 1342,Electronics,Accessories,Brand 42,51.48,657
1343,Product 1343,Electronics,Laptops,Brand 6,162.85,284
1344,Product 1344,Sports,Equipment,Brand 48,269.85,435
1345,Product 1345,Home,Kitchen,Brand 71,370.90,103
1346,Product 1346,Clothing,Women,Brand 62,101.63,735
1347,Product 1347,Home,Kitchen,Brand 18,366.82,768
1348,Product 1348,Electronics,Mobiles,Brand 44,324.09,92
1349,Product 1349,Home,Furniture,Brand 100,451.55,209
1350,Product 1350,Home,Furniture,Brand 91,281.60,227
1351,Product 1351,Home,Kitchen,Brand 66,274.08,296
1352,Product 1352,Electronics,Accessories,Brand 93,295.18,801
1353,Product 1353,Clothing,Women,Brand 35,103.82,613
1354,Product 1354,Sports,Fitness,Brand 56,218.64,445
1355,Product 1355,Beauty,Haircare,Brand 92,280.89,31
1356,Product 1356,Sports,Outdoor,Brand 28,317.44,96
1357,Product 1357,Sports,Fitness,Brand 32,98.84,422
1358,Product 1358,Electronics,Mobiles,Brand 61,214.63,526
1359,Product 1359,Beauty,Haircare,Brand 35,183.78,259
1360,Product 1360,Sports,Equipment,Brand 36,121.90,692
1361,Product 1361,Beauty,Haircare,Brand 77,85.31,0
1362,Product 1362,Beauty,Skincare,Brand 95,338.33,776
1363,Product 1363,Beauty,Skincare,Brand 12,130.11,38
1364,Product 1364,Home,Kitchen,Brand 94,273.65,99
1365,Product 1365,Clothing,Men,Brand 73,86.07,135
1366,Product 1366,Clothing,Men,Brand 82,274.17,911
1367,Product 1367,Clothing,Women,Brand 45,478.80,928
1368,Product 1368,Electronics,Mobiles,Brand 80,210.26,436
1369,Product 1369,Clothing,Men,Brand 13,386.83,211
1370,Product 1370,Clothing,Women,Brand 98,8.86,890
1371,Product 1371,Electronics,Accessories,Brand 5,141.37,576
1372,Product 1372,Electronics,Accessories,Brand 82,198.95,948
1373,Product 1373,Beauty,Skincare,Brand 60,385.20,722
1374,Product 1374,Clothing,Kids,Brand 5,280.09,271
1375,Product 1375,Electronics,Laptops,Brand 68,64.98,307
1376,Product 1376,Sports,Equipment,Brand 32,25.82,363
1377,Product 1377,Beauty,Haircare,Brand 4,15.47,213
1378,Product 1378,Home,Decor,Brand 78,353.58,674
1379,Product 1379,Clothing,Women,Brand 33,179.31,762
1380,Product 1380,Clothing,Men,Brand 53,431.87,526
1381,Product 1381,Electronics,Mobiles,Brand 37,299.40,558
1382,Product 1382,Clothing,Kids,Brand 39,331.60,866
1383,Product 1383,Home,Furniture,Brand 43,499.34,92
1384,Product 1384,Electronics,Laptops,Brand 30,205.91,561
1385,Product 1385,Beauty,Makeup,Brand 90,250.19,969
1386,Product 1386,Home,Kitchen,Brand 37,136.86,699
1387,Product 1387,Sports,Fitness,Brand 63,440.17,889
1388,Product 1388,Sports,Equipment,Brand 15,191.65,400
1389,Product 1389,Electronics,Laptops,Brand 28,55.23,161
1390,Product 1390,Sports,Outdoor,Brand 89,213.48,365
1391,Product 1391,Sports,Outdoor,Brand 82,276.30,188
1392,Product 1392,Home,Decor,Brand 73,263.24,681
1393,Product 1393,Sports,Fitness,Brand 21,474.16,411
1394,Product 1394,Clothing,Women,Brand 1,310.65,623
1395,Product 1395,Home,Decor,Brand 38,42.09,108
1396,Product 1396,Sports,Fitness,Brand 54,471.58,982
1397,Product 1397,Clothing,Kids,Brand 36,11.10,890
1398,Product 1398,Home,Furniture,Brand 60,221.65,851
1399,Product 1399,Sports,Outdoor,Brand 29,387.98,600
1400,Product 1400,Clothing,Men,Brand 63,218.97,503
1401,Product 1401,Electronics,Accessories,Brand 33,319.40,931
1402,Product 1402,Home,Furniture,Brand 14,162.82,447
1403,Product 1403,Beauty,Skincare,Brand 5,445.54,672
1404,Product 1404,Beauty,Makeup,Brand 93,84.40,486
1405,Product 1405,Beauty,Skincare,Brand 42,300.95,427
1406,Product 1406,Sports,Outdoor,Brand 26,177.71,978
1407,Product 1407,Home,Kitchen,Brand 81,249.52,220
1408,Product 1408,Clothing,Women,Brand 32,351.03,116
1409,Product 1409,Sports,Fitness,Brand 3,156.88,948
1410,Product 1410,Beauty,Makeup,Brand 2,437.58,338
1411,Product 1411,Sports,Equipment,Brand 43,175.00,144
1412,Product 1412,Sports,Fitness,Brand 78,369.75,7
1413,Product 1413,Home,Furniture,Brand 80,342.92,750
1414,Product 1414,Beauty,Haircare,Brand 46,244.23,379
1415,Product 1415,Home,Furniture,Brand 5,408.93,941
1416,Product 1416,Beauty,Makeup,Brand 27,301.72,536
1417,Product 1417,Clothing,Men,Brand 79,233.97,730
1418,Product 1418,Electronics,Accessories,Brand 64,154.55,646
1419,Product 1419,Sports,Equipment,Brand 9,47.56,884
1420,Product 1420,Clothing,Women,Brand 1,85.52,969
1421,Product 1421,Beauty,Makeup,Brand 46,443.77,361
1422,Product 1422,Electronics,Laptops,Brand 70,413.86,747
1423,Product 1423,Electronics,Accessories,Brand 32,67.50,261
1424,Product 1424,Home,Kitchen,Brand 30,10.03,64
1425,Product 1425,Beauty,Makeup,Brand 98,53.94,654
1426,Product 1426,Home,Furniture,Brand 88,324.72,610
1427,Product 1427,Electronics,Accessories,Brand 57,139.63,774
1428,Product 1428,Electronics,Laptops,Brand 2,262.76,263
1429,Product 1429,Electronics,Mobiles,Brand 45,217.79,519
1430,Product 1430,Home,Decor,Brand 27,190.37,551
1431,Product 1431,Beauty,Makeup,Brand 43,358.93,845
1432,Product 1432,Electronics,Mobiles,Brand 62,450.95,712
1433,Product 1433,Electronics,Accessories,Brand 40,414.83,873
1434,Product 1434,Clothing,Men,Brand 73,167.00,685
1435,Product 1435,Sports,Outdoor,Brand 11,275.03,503
1436,Product 1436,Sports,Outdoor,Brand 36,485.76,308
1437,Product 1437,Electronics,Accessories,Brand 89,306.81,109
1438,Product 1438,Electronics,Mobiles,Brand 30,199.48,290
1439,Product 1439,Sports,Fitness,Brand 36,140.20,669
1440,Product 1440,Electronics,Laptops,Brand 58,314.80,753
1441,Product 1441,Beauty,Skincare,Brand 57,254.78,285
1442,Product 1442,Clothing,Kids,Brand 90,184.92,930
1443,Product 1443,Home,Furniture,Brand 72,162.73,383
1444,Product 1444,Home,Kitchen,Brand 66,391.78,544
1445,Product 1445,Sports,Equipment,Brand 78,492.84,155
1446,Product 1446,Electronics,Mobiles,Brand 34,493.32,761
1447,Product 1447,Beauty,Skincare,Brand 78,130.35,48
1448,Product 1448,Home,Decor,Brand 19,442.88,116
