product_id,product_name,category,sub_category,brand,price,stock_quantity
1305,Product_1305,Beauty,Haircare,Brand_82,336.41,444
1306,Product_1306,Electronics,Laptops,Brand_76,132.11,618
1307,Product_1307,Beauty,Skincare,Brand_98,242.83,613
1308,Product_1308,Electronics,Laptops,Brand_36,24.81,289
1309,Product_1309,Sports,Outdoor,Brand_73,293.23,403
1310,Product_1310,Beauty,Haircare,Brand_84,445.57,390
1311,Product_1311,Clothing,Women,Brand_95,177.7,501
1312,Product_1312,Beauty,Skincare,Brand_100,447.06,871
1313,Product_1313,Electronics,Laptops,Brand_25,142.64,519
1314,Product_1314,Electronics,Laptops,Brand_24,214.32,511
1315,Product_1315,Clothing,Women,Brand_83,145.73,793
1316,Product_1316,Clothing,Men,Brand_63,276.79,918
1317,Product_1317,Clothing,Women,Brand_46,301.27,86
1318,Product_1318,Clothing,Men,Brand_92,195.45,21
1319,Product_1319,Sports,Fitness,Brand_74,188.92,441
1320,Product_1320,Clothing,Women,Brand_23,139.49,60
1321,Product_1321,Beauty,Haircare,Brand_20,108.24,281
1322,Product_1322,Sports,Equipment,Brand_98,317.91,44
1323,Product_1323,Electronics,Mobiles,Brand_44,230.29,340
1324,Product_1324,Clothing,Kids,Brand_89,386.39,525
1325,Product_1325,Clothing,Men,Brand_37,67.37,897
1326,Product_1326,Beauty,Makeup,Brand_38,43.37,731
1327,Product_1327,Sports,Equipment,Brand_88,178.97,774
1328,Product_1328,Home,Kitchen,Brand_60,474.25,463
1329,Product_1329,Clothing,Men,Brand_99,277.48,363
1330,Product_1330,Beauty,Makeup,Brand_84,444.18,709
1331,Product_1331,Electronics,Laptops,Brand_38,148.72,265
1332,Product_1332,Beauty,Haircare,Brand_86,85.66,813
1333,Product_1333,Clothing,Men,Brand_36,349.16,513
1334,Product_1334,Electronics,Accessories,Brand_78,475.69,173
1335,Product_1335,Beauty,Skincare,Brand_32,32.96,807
1336,Product_1336,Electronics,Accessories,Brand_61,6.11,491
1337,Product_1337,Beauty,Skincare,Brand_52,274.84,94
1338,Product_1338,Sports,Fitness,Brand_89,479.49,917
1339,Product_1339,Sports,Outdoor,Brand_98,221.21,309
1340,Product_1340,Beauty,Haircare,Brand_38,461.48,385
1341,Product_1341,Electronics,Accessories,Brand_30,156.29,524
1342,Product_1342,Electronics,Accessories,Brand_42,51.48,657
1343,Product_1343,Electronics,Laptops,Brand_6,162.85,284
1344,Product_1344,Sports,Equipment,Brand_48,269.85,435
1345,Product_1345,Home,Kitchen,Brand_71,370.9,103
1346,Product_1346,Clothing,Women,Brand_62,101.63,735
1347,Product_1347,Home,Kitchen,Brand_18,366.82,768
1348,Product_1348,Electronics,Mobiles,Brand_44,324.09,92
1349,Product_1349,Home,Furniture,Brand_100,451.55,209
1350,Product_1350,Home,Furniture,Brand_91,281.6,227
1351,Product_1351,Home,Kitchen,Brand_66,274.08,296
1352,Product_1352,Electronics,Accessories,Brand_93,295.18,801
1353,Product_1353,Clothing,Women,Brand_35,103.82,613
1354,Product_1354,Sports,Fitness,Brand_56,218.64,445
1355,Product_1355,Beauty,Haircare,Brand_92,280.89,31
1356,Product_1356,Sports,Outdoor,Brand_28,317.44,96
1357,Product_1357,Sports,Fitness,Brand_32,98.84,422
1358,Product_1358,Electronics,Mobiles,Brand_61,214.63,526
1359,Product_1359,Beauty,Haircare,Brand_35,183.78,259
1360,Product_1360,Sports,Equipment,Brand_36,121.9,692
1361,Product_1361,Beauty,Haircare,Brand_77,85.31,0
1362,Product_1362,Beauty,Skincare,Brand_95,338.33,776
1363,Product_1363,Beauty,Skincare,Brand_12,130.11,38
1364,Product_1364,Home,Kitchen,Brand_94,273.65,99
1365,Product_1365,Clothing,Men,Brand_73,86.07,135
1366,Product_1366,Clothing,Men,Brand_82,274.17,911
1367,Product_1367,Clothing,Women,Brand_45,478.8,928
1368,Product_1368,Electronics,Mobiles,Brand_80,210.26,436
1369,Product_1369,Clothing,Men,Brand_13,386.83,211
1370,Product_1370,Clothing,Women,Brand_98,8.86,890
1371,Product_1371,Electronics,Accessories,Brand_5,141.37,576
1372,Product_1372,Electronics,Accessories,Brand_82,198.95,948
1373,Product_1373,Beauty,Skincare,Brand_60,385.2,722
1374,Product_1374,Clothing,Kids,Brand_5,280.09,271
1375,Product_1375,Electronics,Laptops,Brand_68,64.98,307
1376,Product_1376,Sports,Equipment,Brand_32,25.82,363
1377,Product_1377,Beauty,Haircare,Brand_4,15.47,213
1378,Product_1378,Home,Decor,Brand_78,353.58,674
1379,Product_1379,Clothing,Women,Brand_33,179.31,762
1380,Product_1380,Clothing,Men,Brand_53,431.87,526
1381,Product_1381,Electronics,Mobiles,Brand_37,299.4,558
1382,Product_1382,Clothing,Kids,Brand_39,331.6,866
1383,Product_1383,Home,Furniture,Brand_43,499.34,92
1384,Product_1384,Electronics,Laptops,Brand_30,205.91,561
1385,Product_1385,Beauty,Makeup,Brand_90,250.19,969
1386,Product_1386,Home,Kitchen,Brand_37,136.86,699
1387,Product_1387,Sports,Fitness,Brand_63,440.17,889
1388,Product_1388,Sports,Equipment,Brand_15,191.65,400
1389,Product_1389,Electronics,Laptops,Brand_28,55.23,161
1390,Product_1390,Sports,Outdoor,Brand_89,213.48,365
1391,Product_1391,Sports,Outdoor,Brand_82,276.3,188
1392,Product_1392,Home,Decor,Brand_73,263.24,681
1393,Product_1393,Sports,Fitness,Brand_21,474.16,411
1394,Product_1394,Clothing,Women,Brand_1,310.65,623
1395,Product_1395,Home,Decor,Brand_38,42.09,108
1396,Product_1396,Sports,Fitness,Brand_54,471.58,982
1397,Product_1397,Clothing,Kids,Brand_36,11.1,890
1398,Product_1398,Home,Furniture,Brand_60,221.65,851
1399,Product_1399,Sports,Outdoor,Brand_29,387.98,600
1400,Product_1400,Clothing,Men,Brand_63,218.97,503
1401,Product_1401,Electronics,Accessories,Brand_33,319.4,931
1402,Product_1402,Home,Furniture,Brand_14,162.82,447
1403,Product_1403,Beauty,Skincare,Brand_5,445.54,672
1404,Product_1404,Beauty,Makeup,Brand_93,84.4,486
1405,Product_1405,Beauty,Skincare,Brand_42,300.95,427
1406,Product_1406,Sports,Outdoor,Brand_26,177.71,978
1407,Product_1407,Home,Kitchen,Brand_81,249.52,220
1408,Product_1408,Clothing,Women,Brand_32,351.03,116
1409,Product_1409,Sports,Fitness,Brand_3,156.88,948
1410,Product_1410,Beauty,Makeup,Brand_2,437.58,338
1411,Product_1411,Sports,Equipment,Brand_43,175.0,144
1412,Product_1412,Sports,Fitness,Brand_78,369.75,7
1413,Product_1413,Home,Furniture,Brand_80,342.92,750
1414,Product_1414,Beauty,Haircare,Brand_46,244.23,379
1415,Product_1415,Home,Furniture,Brand_5,408.93,941
1416,Product_1416,Beauty,Makeup,Brand_27,301.72,536
1417,Product_1417,Clothing,Men,Brand_79,233.97,730
1418,Product_1418,Electronics,Accessories,Brand_64,154.55,646
1419,Product_1419,Sports,Equipment,Brand_9,47.56,884
1420,Product_1420,Clothing,Women,Brand_1,85.52,969
1421,Product_1421,Beauty,Makeup,Brand_46,443.77,361
1422,Product_1422,Electronics,Laptops,Brand_70,413.86,747
1423,Product_1423,Electronics,Accessories,Brand_32,67.5,261
1424,Product_1424,Home,Kitchen,Brand_30,10.03,64
1425,Product_1425,Beauty,Makeup,Brand_98,53.94,654
1426,Product_1426,Home,Furniture,Brand_88,324.72,610
1427,Product_1427,Electronics,Accessories,Brand_57,139.63,774
1428,Product_1428,Electronics,Laptops,Brand_2,262.76,263
1429,Product_1429,Electronics,Mobiles,Brand_45,217.79,519
1430,Product_1430,Home,Decor,Brand_27,190.37,551
1431,Product_1431,Beauty,Makeup,Brand_43,358.93,845
1432,Product_1432,Electronics,Mobiles,Brand_62,450.95,712
1433,Product_1433,Electronics,Accessories,Brand_40,414.83,873
1434,Product_1434,Clothing,Men,Brand_73,167.0,685
1435,Product_1435,Sports,Outdoor,Brand_11,275.03,503
1436,Product_1436,Sports,Outdoor,Brand_36,485.76,308
1437,Product_1437,Electronics,Accessories,Brand_89,306.81,109
1438,Product_1438,Electronics,Mobiles,Brand_30,199.48,290
1439,Product_1439,Sports,Fitness,Brand_36,140.2,669
1440,Product_1440,Electronics,Laptops,Brand_58,314.8,753
1441,Product_1441,Beauty,Skincare,Brand_57,254.78,285
1442,Product_1442,Clothing,Kids,Brand_90,184.92,930
1443,Product_1443,Home,Furniture,Brand_72,162.73,383
1444,Product_1444,Home,Kitchen,Brand_66,391.78,544
1445,Product_1445,Sports,Equipment,Brand_78,492.84,155
1446,Product_1446,Electronics,Mobiles,Brand_34,493.32,761
1447,Product_1447,Beauty,Skincare,Brand_78,130.35,48
1448,Product_1448,Home,Decor,Brand_19,442.88,116
1449,Product_1449,Sports,Outdoor,Brand_43,32.79,481
1450,Product_1450,Sports,Fitness,Brand_28,494.89,668
1451,Product_1451,Beauty,Haircare,Brand_87,146.48,183
1452,Product_1452,Home,Kitchen,Brand_85,52.3,145
1453,Product_1453,Beauty,Makeup,Brand_55,331.48,517
1454,Product_1454,Sports,Outdoor,Brand_90,283.57,738
1455,Product_1455,Beauty,Skincare,Brand_95,396.91,898
1456,Product_1456,Beauty,Makeup,Brand_74,92.42,708
1457,Product_1457,Sports,Outdoor,Brand_26,431.79,282
1458,Product_1458,Electronics,Laptops,Brand_71,231.98,739
1459,Product_1459,Electronics,Accessories,Brand_85,431.76,621
1460,Product_1460,Home,Decor,Brand_44,113.81,647
1461,Product_1461,Sports,Outdoor,Brand_28,477.69,192
1462,Product_1462,Home,Decor,Brand_72,334.28,107
1463,Product_1463,Sports,Equipment,Brand_18,287.8,722
1464,Product_1464,Electronics,Accessories,Brand_87,195.29,522
1465,Product_1465,Clothing,Women,Brand_43,159.0,866
1466,Product_1466,Beauty,Skincare,Brand_28,145.84,918
1467,Product_1467,Electronics,Accessories,Brand_74,421.03,89
1468,Product_1468,Sports,Equipment,Brand_72,458.17,457
1469,Product_1469,Sports,Fitness,Brand_79,496.32,757
1470,Product_1470,Electronics,Mobiles,Brand_94,441.74,432
1471,Product_1471,Beauty,Haircare,Brand_73,54.32,405
1472,Product_1472,Home,Decor,Brand_45,477.74,365
1473,Product_1473,Sports,Outdoor,Brand_83,321.32,559
1474,Product_1474,Beauty,Skincare,Brand_9,90.93,288
1475,Product_1475,Clothing,Women,Brand_94,449.05,133
1476,Product_1476,Electronics,Mobiles,Brand_11,186.61,157
1477,Product_1477,Home,Kitchen,Brand_29,373.62,402
1478,Product_1478,Home,Kitchen,Brand_40,250.19,337
1479,Product_1479,Electronics,Laptops,Brand_44,325.04,695
1480,Product_1480,Beauty,Haircare,Brand_33,387.0,59
1481,Product_1481,Home,Decor,Brand_11,339.42,377
1482,Product_1482,Clothing,Kids,Brand_44,172.98,826
1483,Product_1483,Electronics,Laptops,Brand_61,231.95,236
1484,Product_1484,Beauty,Haircare,Brand_6,283.62,658
1485,Product_1485,Sports,Equipment,Brand_41,79.6,980
1486,Product_1486,Clothing,Men,Brand_74,105.38,655
1487,Product_1487,Sports,Fitness,Brand_64,123.66,739
1488,Product_1488,Beauty,Skincare,Brand_41,437.95,777
1489,Product_1489,Sports,Outdoor,Brand_13,460.67,954
1490,Product_1490,Sports,Outdoor,Brand_77,446.03,4
1491,Product_1491,Beauty,Haircare,Brand_93,428.19,558
1492,Product_1492,Sports,Outdoor,Brand_45,51.93,132
1493,Product_1493,Electronics,Accessories,Brand_78,428.33,200
1494,Product_1494,Home,Kitchen,Brand_88,368.61,580
1495,Product_1495,Electronics,Laptops,Brand_100,30.98,284
1496,Product_1496,Home,Kitchen,Brand_83,200.66,392
1497,Product_1497,Beauty,Skincare,Brand_78,182.66,889
1498,Product_1498,Beauty,Skincare,Brand_19,8.56,813
1499,Product_1499,Sports,Equipment,Brand_63,74.88,682
1500,Product_1500,Sports,Equipment,Brand_63,487.41,873
1501,Product_1501,Home,Kitchen,Brand_77,435.53,936
1502,Product_1502,Beauty,Makeup,Brand_29,218.42,72
1503,Product_1503,Clothing,Men,Brand_83,165.32,133
1504,Product_1504,Sports,Outdoor,Brand_77,94.94,781
1505,Product_1505,Electronics,Laptops,Brand_8,458.75,965
1506,Product_1506,Home,Furniture,Brand_51,352.13,933
1507,Product_1507,Clothing,Kids,Brand_44,23.31,146
1508,Product_1508,Electronics,Accessories,Brand_33,381.6,184
1509,Product_1509,Beauty,Makeup,Brand_20,309.71,848
1510,Product_1510,Electronics,Mobiles,Brand_22,318.33,644
1511,Product_1511,Electronics,Mobiles,Brand_26,215.89,872
1512,Product_1512,Sports,Fitness,Brand_57,332.25,653
1513,Product_1513,Sports,Outdoor,Brand_6,167.34,158
1514,Product_1514,Sports,Outdoor,Brand_60,22.73,496
1515,Product_1515,Beauty,Makeup,Brand_27,311.1,964
1516,Product_1516,Beauty,Haircare,Brand_85,372.89,578
1517,Product_1517,Beauty,Makeup,Brand_30,316.62,339
1518,Product_1518,Electronics,Laptops,Brand_68,334.93,798
1519,Product_1519,Electronics,Mobiles,Brand_94,210.78,162
1520,Product_1520,Sports,Outdoor,Brand_37,361.38,418
1521,Product_1521,Beauty,Haircare,Brand_27,135.71,897
1522,Product_1522,Electronics,Laptops,Brand_84,105.3,82
1523,Product_1523,Beauty,Makeup,Brand_3,444.67,807
1524,Product_1524,Beauty,Haircare,Brand_93,121.85,784
1525,Product_1525,Beauty,Skincare,Brand_42,382.39,610
1526,Product_1526,Electronics,Laptops,Brand_87,276.5,865
1527,Product_1527,Sports,Fitness,Brand_19,337.34,13
1528,Product_1528,Home,Kitchen,Brand_62,435.14,215
1529,Product_1529,Beauty,Skincare,Brand_82,477.04,387
1530,Product_1530,Electronics,Mobiles,Brand_85,252.62,983
1531,Product_1531,Home,Kitchen,Brand_27,74.84,123
1532,Product_1532,Sports,Fitness,Brand_50,400.44,446
1533,Product_1533,Home,Decor,Brand_21,61.45,290
1534,Product_1534,Sports,Outdoor,Brand_42,135.51,755
1535,Product_1535,Home,Furniture,Brand_7,194.99,956
1536,Product_1536,Electronics,Accessories,Brand_99,111.48,680
1537,Product_1537,Electronics,Accessories,Brand_84,428.7,10
1538,Product_1538,Home,Furniture,Brand_5,387.85,342
1539,Product_1539,Home,Kitchen,Brand_21,393.16,718
1540,Product_1540,Home,Furniture,Brand_28,24.42,718
1541,Product_1541,Clothing,Women,Brand_21,123.24,126
1542,Product_1542,Electronics,Accessories,Brand_22,397.26,565
1543,Product_1543,Home,Decor,Brand_16,146.88,841
1544,Product_1544,Electronics,Accessories,Brand_24,20.39,930
1545,Product_1545,Home,Kitchen,Brand_48,273.55,398
1546,Product_1546,Sports,Outdoor,Brand_16,65.69,853
1547,Product_1547,Beauty,Haircare,Brand_99,373.78,789
1548,Product_1548,Clothing,Kids,Brand_10,36.13,290
1549,Product_1549,Electronics,Mobiles,Brand_72,116.28,203
1550,Product_1550,Clothing,Men,Brand_83,119.25,401
1551,Product_1551,Home,Furniture,Brand_31,439.69,964
1552,Product_1552,Electronics,Mobiles,Brand_26,474.53,842
1553,Product_1553,Sports,Outdoor,Brand_1,398.56,490
1554,Product_1554,Sports,Fitness,Brand_85,490.8,215
1555,Product_1555,Beauty,Skincare,Brand_22,181.81,740
1556,Product_1556,Clothing,Kids,Brand_11,400.71,247
1557,Product_1557,Beauty,Makeup,Brand_12,280.85,720
1558,Product_1558,Clothing,Men,Brand_19,388.4,67
1559,Product_1559,Clothing,Men,Brand_27,73.19,666
1560,Product_1560,Clothing,Men,Brand_76,171.0,489
1561,Product_1561,Beauty,Haircare,Brand_38,160.74,803
1562,Product_1562,Electronics,Mobiles,Brand_24,51.94,350
1563,Product_1563,Sports,Outdoor,Brand_15,100.58,448
1564,Product_1564,Clothing,Men,Brand_46,122.53,727
1565,Product_1565,Electronics,Mobiles,Brand_15,30.31,594
1566,Product_1566,Sports,Fitness,Brand_48,402.78,133
1567,Product_1567,Home,Kitchen,Brand_91,179.51,320
1568,Product_1568,Beauty,Skincare,Brand_23,364.79,363
1569,Product_1569,Sports,Fitness,Brand_92,60.34,731
1570,Product_1570,Beauty,Makeup,Brand_82,457.64,723
1571,Product_1571,Clothing,Women,Brand_93,282.33,439
1572,Product_1572,Home,Kitchen,Brand_55,176.37,318
1573,Product_1573,Electronics,Laptops,Brand_10,117.88,646
1574,Product_1574,Sports,Equipment,Brand_53,193.18,223
1575,Product_1575,Electronics,Mobiles,Brand_20,167.04,442
1576,Product_1576,Electronics,Mobiles,Brand_21,275.46,443
1577,Product_1577,Sports,Fitness,Brand_81,206.44,203
1578,Product_1578,Sports,Equipment,Brand_79,366.69,585
1579,Product_1579,Clothing,Women,Brand_97,438.64,619
1580,Product_1580,Electronics,Mobiles,Brand_3,479.73,238
1581,Product_1581,Home,Decor,Brand_70,381.64,22
1582,Product_1582,Clothing,Women,Brand_81,312.27,60
1583,Product_1583,Electronics,Laptops,Brand_58,323.78,993
1584,Product_1584,Electronics,Mobiles,Brand_31,305.29,498
1585,Product_1585,Sports,Equipment,Brand_31,458.92,520
1586,Product_1586,Electronics,Mobiles,Brand_76,113.48,343
1587,Product_1587,Electronics,Laptops,Brand_65,354.69,761
1588,Product_1588,Home,Decor,Brand_12,161.84,459
1589,Product_1589,Sports,Equipment,Brand_34,31.34,73
1590,Product_1590,Home,Decor,Brand_22,28.89,67
1591,Product_1591,Home,Kitchen,Brand_49,71.49,72
1592,Product_1592,Clothing,Women,Brand_13,92.3,758
1593,Product_1593,Electronics,Laptops,Brand_20,207.58,905
1594,Product_1594,Home,Decor,Brand_55,388.29,859
1595,Product_1595,Beauty,Haircare,Brand_13,456.66,773
1596,Product_1596,Electronics,Laptops,Brand_73,115.7,120
1597,Product_1597,Clothing,Men,Brand_95,217.25,883
1598,Product_1598,Home,Furniture,Brand_23,57.09,650
1599,Product_1599,Clothing,Men,Brand_97,104.01,214
1600,Product_1600,Home,Furniture,Brand_57,164.4,407
1601,Product_1601,Clothing,Men,Brand_17,22.67,541
1602,Product_1602,Sports,Outdoor,Brand_5,293.04,580
1603,Product_1603,Home,Decor,Brand_77,440.15,423
1604,Product_1604,Clothing,Women,Brand_62,57.01,461
1605,Product_1605,Clothing,Kids,Brand_41,144.24,773
1606,Product_1606,Home,Furniture,Brand_93,163.78,882
1607,Product_1607,Sports,Fitness,Brand_70,52.94,169
1608,Product_1608,Home,Decor,Brand_20,107.65,833
1609,Product_1609,Electronics,Mobiles,Brand_50,130.84,207
1610,Product_1610,Sports,Outdoor,Brand_51,438.88,325
1611,Product_1611,Clothing,Women,Brand_3,126.26,860
1612,Product_1612,Sports,Outdoor,Brand_14,408.82,79
1613,Product_1613,Sports,Equipment,Brand_2,460.02,407
1614,Product_1614,Sports,Equipment,Brand_19,234.3,770
1615,Product_1615,Beauty,Haircare,Brand_43,198.35,267
1616,Product_1616,Clothing,Men,Brand_47,202.6,60
1617,Product_1617,Clothing,Kids,Brand_82,275.7,977
1618,Product_1618,Home,Decor,Brand_41,328.94,818
1619,Product_1619,Clothing,Women,Brand_22,464.73,183
1620,Product_1620,Sports,Fitness,Brand_52,169.68,712
1621,Product_1621,Electronics,Mobiles,Brand_5,15.0,211
1622,Product_1622,Beauty,Skincare,Brand_39,481.61,395
1623,Product_1623,Beauty,Makeup,Brand_38,246.57,692
1624,Product_1624,Electronics,Accessories,Brand_25,171.04,460
1625,Product_1625,Beauty,Skincare,Brand_14,428.55,870
1626,Product_1626,Beauty,Haircare,Brand_76,386.25,310
1627,Product_1627,Home,Kitchen,Brand_78,118.39,36
1628,Product_1628,Clothing,Kids,Brand_38,41.86,138
1629,Product_1629,Home,Furniture,Brand_41,284.56,244
1630,Product_1630,Sports,Outdoor,Brand_45,300.28,176
1631,Product_1631,Sports,Equipment,Brand_86,58.64,242
1632,Product_1632,Home,Kitchen,Brand_1,178.62,490
1633,Product_1633,Home,Furniture,Brand_59,433.46,869
1634,Product_1634,Clothing,Men,Brand_98,357.72,928
1635,Product_1635,Electronics,Laptops,Brand_23,445.14,739
1636,Product_1636,Sports,Outdoor,Brand_72,67.49,367
1637,Product_1637,Clothing,Women,Brand_69,85.77,218
1638,Product_1638,Clothing,Women,Brand_3,396.05,620
1639,Product_1639,Electronics,Accessories,Brand_73,312.29,621
1640,Product_1640,Sports,Equipment,Brand_46,481.06,583
1641,Product_1641,Electronics,Mobiles,Brand_32,435.5,13
1642,Product_1642,Clothing,Men,Brand_48,423.33,120
1643,Product_1643,Clothing,Men,Brand_94,232.88,736
1644,Product_1644,Electronics,Mobiles,Brand_68,385.72,783
1645,Product_1645,Electronics,Accessories,Brand_38,153.4,696
1646,Product_1646,Electronics,Accessories,Brand_86,492.52,84
1647,Product_1647,Home,Decor,Brand_1,234.12,66
1648,Product_1648,Clothing,Men,Brand_44,285.9,68
1649,Product_1649,Clothing,Women,Brand_55,254.26,244
1650,Product_1650,Clothing,Men,Brand_69,183.95,23
1651,Product_1651,Beauty,Makeup,Brand_69,176.66,3
1652,Product_1652,Electronics,Accessories,Brand_83,392.09,311
1653,Product_1653,Sports,Fitness,Brand_30,106.45,32
1654,Product_1654,Sports,Outdoor,Brand_84,9.22,956
1655,Product_1655,Clothing,Kids,Brand_96,427.96,991
1656,Product_1656,Home,Furniture,Brand_78,368.72,310
1657,Product_1657,Sports,Fitness,Brand_20,360.07,58
1658,Product_1658,Sports,Fitness,Brand_39,54.19,562
1659,Product_1659,Home,Furniture,Brand_65,441.53,29
1660,Product_1660,Clothing,Men,Brand_24,364.32,950
1661,Product_1661,Sports,Fitness,Brand_79,495.44,138
1662,Product_1662,Clothing,Women,Brand_10,327.54,915
1663,Product_1663,Sports,Outdoor,Brand_35,286.95,815
1664,Product_1664,Sports,Outdoor,Brand_27,82.27,225
1665,Product_1665,Home,Kitchen,Brand_63,113.45,885
1666,Product_1666,Clothing,Men,Brand_92,193.02,496
1667,Product_1667,Electronics,Accessories,Brand_82,245.25,809
1668,Product_1668,Beauty,Makeup,Brand_45,315.34,563
1669,Product_1669,Sports,Outdoor,Brand_21,7.15,36
1670,Product_1670,Electronics,Accessories,Brand_77,274.94,197
1671,Product_1671,Clothing,Kids,Brand_57,93.38,675
1672,Product_1672,Sports,Fitness,Brand_50,425.48,413
1673,Product_1673,Electronics,Laptops,Brand_58,239.34,437
1674,Product_1674,Clothing,Women,Brand_67,487.34,13
1675,Product_1675,Home,Furniture,Brand_97,118.93,343
1676,Product_1676,Sports,Fitness,Brand_19,393.12,783
1677,Product_1677,Beauty,Makeup,Brand_99,50.29,875
1678,Product_1678,Beauty,Skincare,Brand_69,346.61,955
1679,Product_1679,Clothing,Women,Brand_24,211.25,749
1680,Product_1680,Clothing,Kids,Brand_55,227.76,865
1681,Product_1681,Sports,Fitness,Brand_100,131.6,270
1682,Product_1682,Home,Decor,Brand_32,49.14,465
1683,Product_1683,Clothing,Kids,Brand_92,457.1,947
1684,Product_1684,Home,Kitchen,Brand_72,89.32,839
1685,Product_1685,Clothing,Women,Brand_74,436.27,894
1686,Product_1686,Sports,Outdoor,Brand_6,490.37,896
1687,Product_1687,Beauty,Skincare,Brand_44,315.81,49
1688,Product_1688,Clothing,Kids,Brand_2,67.63,590
1689,Product_1689,Home,Furniture,Brand_81,438.88,368
1690,Product_1690,Clothing,Women,Brand_78,204.07,892
1691,Product_1691,Home,Kitchen,Brand_3,421.84,528
1692,Product_1692,Clothing,Men,Brand_1,409.69,26
1693,Product_1693,Clothing,Women,Brand_78,119.3,970
1694,Product_1694,Home,Kitchen,Brand_22,89.24,389
1695,Product_1695,Electronics,Laptops,Brand_95,198.9,4
1696,Product_1696,Beauty,Makeup,Brand_39,334.62,151
1697,Product_1697,Clothing,Kids,Brand_77,281.58,808
1698,Product_1698,Clothing,Kids,Brand_74,124.58,443
1699,Product_1699,Beauty,Haircare,Brand_55,216.26,48
1700,Product_1700,Clothing,Men,Brand_64,78.48,696
1701,Product_1701,Home,Kitchen,Brand_50,74.64,196
1702,Product_1702,Sports,Fitness,Brand_97,224.8,305
1703,Product_1703,Electronics,Laptops,Brand_51,382.39,251
1704,Product_1704,Electronics,Laptops,Brand_95,303.16,288
1705,Product_1705,Clothing,Women,Brand_13,263.27,695
1706,Product_1706,Electronics,Mobiles,Brand_45,250.67,916
1707,Product_1707,Home,Decor,Brand_57,210.67,727
1708,Product_1708,Beauty,Makeup,Brand_39,120.86,616
1709,Product_1709,Clothing,Kids,Brand_97,89.86,87
1710,Product_1710,Home,Kitchen,Brand_83,111.26,178
1711,Product_1711,Clothing,Women,Brand_74,30.72,507
1712,Product_1712,Sports,Outdoor,Brand_98,109.16,801
1713,Product_1713,Home,Decor,Brand_65,363.65,934
1714,Product_1714,Clothing,Men,Brand_48,481.89,450
1715,Product_1715,Home,Decor,Brand_61,329.48,147
1716,Product_1716,Beauty,Makeup,Brand_73,488.59,887
1717,Product_1717,Electronics,Laptops,Brand_37,273.34,216
1718,Product_1718,Beauty,Haircare,Brand_4,87.21,632
1719,Product_1719,Beauty,Makeup,Brand_65,131.17,443
1720,Product_1720,Sports,Outdoor,Brand_24,446.93,524
1721,Product_1721,Beauty,Haircare,Brand_79,431.55,319
1722,Product_1722,Clothing,Men,Brand_5,62.65,11
1723,Product_1723,Electronics,Mobiles,Brand_72,355.49,359
1724,Product_1724,Home,Furniture,Brand_86,358.49,286
1725,Product_1725,Beauty,Skincare,Brand_45,416.63,272
1726,Product_1726,Sports,Fitness,Brand_33,45.66,0
1727,Product_1727,Beauty,Skincare,Brand_33,464.86,337
1728,Product_1728,Electronics,Accessories,Brand_61,42.74,738
1729,Product_1729,Home,Decor,Brand_37,411.91,855
1730,Product_1730,Sports,Fitness,Brand_99,94.26,129
1731,Product_1731,Sports,Equipment,Brand_62,462.38,717
1732,Product_1732,Sports,Fitness,Brand_28,384.65,523
1733,Product_1733,Sports,Equipment,Brand_72,157.72,415
1734,Product_1734,Clothing,Women,Brand_88,467.16,734
1735,Product_1735,Electronics,Accessories,Brand_27,155.17,939
1736,Product_1736,Electronics,Mobiles,Brand_5,283.18,893
1737,Product_1737,Clothing,Women,Brand_41,331.39,505
1738,Product_1738,Electronics,Laptops,Brand_38,436.14,639
1739,Product_1739,Home,Furniture,Brand_77,226.91,484
1740,Product_1740,Beauty,Skincare,Brand_78,355.89,597
1741,Product_1741,Home,Furniture,Brand_42,60.55,87
1742,Product_1742,Home,Kitchen,Brand_58,12.92,365
1743,Product_1743,Sports,Equipment,Brand_59,355.32,634
1744,Product_1744,Electronics,Laptops,Brand_91,222.71,559
1745,Product_1745,Clothing,Women,Brand_76,134.11,586
1746,Product_1746,Beauty,Makeup,Brand_23,167.12,622
1747,Product_1747,Clothing,Women,Brand_37,133.2,938
1748,Product_1748,Electronics,Laptops,Brand_8,398.27,0
1749,Product_1749,Beauty,Haircare,Brand_52,387.66,324
1750,Product_1750,Home,Furniture,Brand_2,301.22,871
1751,Product_1751,Sports,Equipment,Brand_63,68.27,663
1752,Product_1752,Home,Decor,Brand_77,236.57,958
1753,Product_1753,Clothing,Women,Brand_81,348.18,23
1754,Product_1754,Home,Furniture,Brand_86,126.47,792
1755,Product_1755,Electronics,Mobiles,Brand_81,458.04,605
1756,Product_1756,Beauty,Haircare,Brand_44,401.13,190
1757,Product_1757,Electronics,Accessories,Brand_56,191.63,640
1758,Product_1758,Beauty,Makeup,Brand_92,474.21,52
1759,Product_1759,Clothing,Men,Brand_86,5.12,120
1760,Product_1760,Electronics,Accessories,Brand_15,376.25,23
1761,Product_1761,Clothing,Women,Brand_79,387.27,314
1762,Product_1762,Clothing,Men,Brand_5,421.26,478
1763,Product_1763,Clothing,Men,Brand_70,51.74,616
1764,Product_1764,Clothing,Men,Brand_95,347.8,61
1765,Product_1765,Beauty,Makeup,Brand_31,314.94,40
1766,Product_1766,Beauty,Makeup,Brand_71,404.97,40
